Date,Composants de coûts,Devise,Type de données,Source de données,Commerce extérieur,Indicateur,Marché,Produit,Groupe de produits,Système de production,Provenance du produit,Propriétés du produit,Sous-groupe de produits,Région de vente,Unité,Mode d’utilisation,Echelon de création de valeur_Détail,Echelon de création de valeur ,Prix
12-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,"Fromage à pâte molle, croûte mixte",Fromage,Conventionnel,NA,NA,"Fromage à pâte molle, croûte mixte",NA,kg,NA,À partir du commerce de détail,Consommation,22.466667
12-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Appenzell doux,Fromage,Conventionnel,NA,NA,Appenzell,NA,kg,NA,À partir du commerce de détail,Consommation,15.37
12-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait drink pasteurisé,Lait de consommation,Bio,NA,NA,Lait drink,NA,Litre,NA,À partir du commerce de détail,Consommation,1.79
12-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait drink UHT,Lait de consommation,Conventionnel,NA,NA,Lait drink,NA,Litre,NA,À partir du commerce de détail,Consommation,1.32
12-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tilsit surchoix,Fromage,Conventionnel,NA,NA,Tilsit,NA,kg,NA,À partir du commerce de détail,Consommation,16.01
12-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre de cuisine (Le Beurre),Beurre,Conventionnel,NA,NA,Beurre de cuisine,NA,kg,NA,À partir du commerce de détail,Consommation,12.04
12-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt nature,Yogourt,Bio,NA,NA,Yogourt nature,NA,kg,NA,À partir du commerce de détail,Consommation,3.611111
12-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Crème entière UHT 35%,Crème,Bio,NA,NA,Crème entière,NA,Litre,NA,À partir du commerce de détail,Consommation,13.45
12-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Demi-crème UHT 25%,Crème,Conventionnel,NA,NA,Demi-crème,NA,Litre,NA,À partir du commerce de détail,Consommation,4.72
12-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Gruyère surchoix,Fromage,Conventionnel,NA,NA,Gruyère,NA,kg,NA,À partir du commerce de détail,Consommation,19.38
12-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt nature,Yogourt,Conventionnel,NA,NA,Yogourt nature,NA,kg,NA,À partir du commerce de détail,Consommation,2.333333
12-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Edamer CH,Fromage,Conventionnel,NA,NA,Edamer CH,NA,kg,NA,À partir du commerce de détail,Consommation,15.16
12-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tilsit,Fromage,Bio,NA,NA,Tilsit,NA,kg,NA,À partir du commerce de détail,Consommation,21.51
12-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier UHT,Lait de consommation,Bio,NA,NA,Lait entier,NA,Litre,NA,À partir du commerce de détail,Consommation,1.82
12-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt aux fruits,Yogourt,Conventionnel,NA,NA,"Yogourt, autres fruits",NA,kg,NA,À partir du commerce de détail,Consommation,2.944444
12-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Emmentaler surchoix,Fromage,Conventionnel,NA,NA,Emmentaler,NA,kg,NA,À partir du commerce de détail,Consommation,19.29
12-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait écrémé UHT,Lait de consommation,Conventionnel,NA,NA,Lait écrémé,NA,Litre,NA,À partir du commerce de détail,Consommation,1.49
12-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre de choix,Beurre,Bio,NA,NA,Beurre de choix,NA,kg,NA,À partir du commerce de détail,Consommation,19.85
12-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Sbrinz,Fromage,Conventionnel,NA,NA,Sbrinz,NA,kg,NA,À partir du commerce de détail,Consommation,23.13
12-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Crème entière UHT 35%,Crème,Conventionnel,NA,NA,Crème entière,NA,Litre,NA,À partir du commerce de détail,Consommation,6.42
12-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Camembert 60%,Fromage,Conventionnel,NA,NA,Camembert 60%,NA,kg,NA,À partir du commerce de détail,Consommation,18.64
12-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre à rôtir,Beurre,Conventionnel,NA,NA,Beurre à rôtir,NA,kg,NA,À partir du commerce de détail,Consommation,17.622222
12-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait drink UHT,Lait de consommation,Bio,NA,NA,Lait drink,NA,Litre,NA,À partir du commerce de détail,Consommation,1.82
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Appenzell surchoix,Fromage,Conventionnel,NA,NA,Appenzell,NA,kg,NA,À partir du commerce de détail,Consommation,18.37
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,"Fromage à pâte molle, croûte mixte",Fromage,Conventionnel,NA,NA,"Fromage à pâte molle, croûte mixte",NA,kg,NA,À partir du commerce de détail,Consommation,22.466667
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Fromage à raclette,Fromage,Conventionnel,NA,NA,Fromage à raclette,NA,kg,NA,À partir du commerce de détail,Consommation,18.37
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait écrémé UHT,Lait de consommation,Conventionnel,NA,NA,Lait écrémé,NA,Litre,NA,À partir du commerce de détail,Consommation,1.49
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Mozzarella,Fromage,Conventionnel,NA,NA,Mozzarella,NA,kg,NA,À partir du commerce de détail,Consommation,9.866667
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Emmentaler doux,Fromage,Conventionnel,NA,NA,Emmentaler,NA,kg,NA,À partir du commerce de détail,Consommation,15.62
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait drink pasteurisé,Lait de consommation,Bio,NA,NA,Lait drink,NA,Litre,NA,À partir du commerce de détail,Consommation,1.79
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt nature,Yogourt,Conventionnel,NA,NA,Yogourt nature,NA,kg,NA,À partir du commerce de détail,Consommation,2.333333
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Gruyère surchoix,Fromage,Conventionnel,NA,NA,Gruyère,NA,kg,NA,À partir du commerce de détail,Consommation,19.38
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tilsit surchoix,Fromage,Conventionnel,NA,NA,Tilsit,NA,kg,NA,À partir du commerce de détail,Consommation,16.94
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Emmentaler surchoix,Fromage,Conventionnel,NA,NA,Emmentaler,NA,kg,NA,À partir du commerce de détail,Consommation,19.29
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre à rôtir,Beurre,Conventionnel,NA,NA,Beurre à rôtir,NA,kg,NA,À partir du commerce de détail,Consommation,17.622222
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Sbrinz,Fromage,Conventionnel,NA,NA,Sbrinz,NA,kg,NA,À partir du commerce de détail,Consommation,23.13
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre de cuisine (Le Beurre),Beurre,Conventionnel,NA,NA,Beurre de cuisine,NA,kg,NA,À partir du commerce de détail,Consommation,12.2
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait drink UHT,Lait de consommation,Bio,NA,NA,Lait drink,NA,Litre,NA,À partir du commerce de détail,Consommation,1.82
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre de choix,Beurre,Bio,NA,NA,Beurre de choix,NA,kg,NA,À partir du commerce de détail,Consommation,19.85
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Crème à café UHT 15%,Crème,Conventionnel,NA,NA,Crème à café,NA,Litre,NA,À partir du commerce de détail,Consommation,3.56
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait drink UHT,Lait de consommation,Conventionnel,NA,NA,Lait drink,NA,Litre,NA,À partir du commerce de détail,Consommation,1.32
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Cottage cheese nature 15%,Fromage,Conventionnel,NA,NA,Cottage cheese,NA,kg,NA,À partir du commerce de détail,Consommation,8
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tilsit doux,Fromage,Conventionnel,NA,NA,Tilsit,NA,kg,NA,À partir du commerce de détail,Consommation,14.07
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Brie CH 45%,Fromage,Bio,NA,NA,Brie CH 45%,NA,kg,NA,À partir du commerce de détail,Consommation,21.944444
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Camembert 60%,Fromage,Conventionnel,NA,NA,Camembert 60%,NA,kg,NA,À partir du commerce de détail,Consommation,18.64
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier pasteurisé,Lait de consommation,Conventionnel,NA,NA,Lait entier,NA,Litre,NA,À partir du commerce de détail,Consommation,1.51
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt aux fruits,Yogourt,Bio,NA,NA,"Yogourt, autres fruits",NA,kg,NA,À partir du commerce de détail,Consommation,4.555556
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Crème entière UHT 35%,Crème,Conventionnel,NA,NA,Crème entière,NA,Litre,NA,À partir du commerce de détail,Consommation,5.92
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Vacherin fribourgeois,Fromage,Conventionnel,NA,NA,Vacherin fribourgeois,NA,kg,NA,À partir du commerce de détail,Consommation,19.31
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier pasteurisé,Lait de consommation,Bio,NA,NA,Lait entier,NA,Litre,NA,À partir du commerce de détail,Consommation,1.79
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tête de Moine,Fromage,Conventionnel,NA,NA,Tête de Moine,NA,kg,NA,À partir du commerce de détail,Consommation,21.22
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Mozzarella,Fromage,Bio,NA,NA,Mozzarella,NA,kg,NA,À partir du commerce de détail,Consommation,14.333333
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre de choix,Beurre,Conventionnel,NA,NA,Beurre de choix,NA,kg,NA,À partir du commerce de détail,Consommation,15.4
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Appenzell doux,Fromage,Conventionnel,NA,NA,Appenzell,NA,kg,NA,À partir du commerce de détail,Consommation,15.37
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt nature,Yogourt,Bio,NA,NA,Yogourt nature,NA,kg,NA,À partir du commerce de détail,Consommation,3.611111
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tilsit,Fromage,Bio,NA,NA,Tilsit,NA,kg,NA,À partir du commerce de détail,Consommation,20.66
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Crème entière UHT 35%,Crème,Bio,NA,NA,Crème entière,NA,Litre,NA,À partir du commerce de détail,Consommation,13.45
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier UHT,Lait de consommation,Bio,NA,NA,Lait entier,NA,Litre,NA,À partir du commerce de détail,Consommation,1.82
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tomme,Fromage,Conventionnel,NA,NA,Tomme,NA,kg,NA,À partir du commerce de détail,Consommation,18.7
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier UHT,Lait de consommation,Conventionnel,NA,NA,Lait entier,NA,Litre,NA,À partir du commerce de détail,Consommation,1.29
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Brie CH 45%,Fromage,Conventionnel,NA,NA,Brie CH 45%,NA,kg,NA,À partir du commerce de détail,Consommation,18.5
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Gruyère doux,Fromage,Conventionnel,NA,NA,Gruyère,NA,kg,NA,À partir du commerce de détail,Consommation,16.19
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Emmentaler,Fromage,Bio,NA,NA,Emmentaler,NA,kg,NA,À partir du commerce de détail,Consommation,20.5
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Gruyère,Fromage,Bio,NA,NA,Gruyère,NA,kg,NA,À partir du commerce de détail,Consommation,22.71
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait drink pasteurisé,Lait de consommation,Conventionnel,NA,NA,Lait drink,NA,Litre,NA,À partir du commerce de détail,Consommation,1.51
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Edamer CH,Fromage,Conventionnel,NA,NA,Edamer CH,NA,kg,NA,À partir du commerce de détail,Consommation,15.16
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt aux fruits,Yogourt,Conventionnel,NA,NA,"Yogourt, autres fruits",NA,kg,NA,À partir du commerce de détail,Consommation,3.055556
11-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Demi-crème UHT 25%,Crème,Conventionnel,NA,NA,Demi-crème,NA,Litre,NA,À partir du commerce de détail,Consommation,4.72
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Vacherin fribourgeois,Fromage,Conventionnel,NA,NA,Vacherin fribourgeois,NA,kg,NA,À partir du commerce de détail,Consommation,19.31
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tête de Moine,Fromage,Conventionnel,NA,NA,Tête de Moine,NA,kg,NA,À partir du commerce de détail,Consommation,19.07
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Crème entière UHT 35%,Crème,Bio,NA,NA,Crème entière,NA,Litre,NA,À partir du commerce de détail,Consommation,13.45
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Brie CH 45%,Fromage,Conventionnel,NA,NA,Brie CH 45%,NA,kg,NA,À partir du commerce de détail,Consommation,18.388889
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt aux fruits,Yogourt,Bio,NA,NA,"Yogourt, autres fruits",NA,kg,NA,À partir du commerce de détail,Consommation,4.555556
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Fromage à raclette,Fromage,Conventionnel,NA,NA,Fromage à raclette,NA,kg,NA,À partir du commerce de détail,Consommation,19.11
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Gruyère doux,Fromage,Conventionnel,NA,NA,Gruyère,NA,kg,NA,À partir du commerce de détail,Consommation,17.07
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Crème entière UHT 35%,Crème,Conventionnel,NA,NA,Crème entière,NA,Litre,NA,À partir du commerce de détail,Consommation,6.38
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Camembert 60%,Fromage,Conventionnel,NA,NA,Camembert 60%,NA,kg,NA,À partir du commerce de détail,Consommation,18.64
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait drink UHT,Lait de consommation,Conventionnel,NA,NA,Lait drink,NA,Litre,NA,À partir du commerce de détail,Consommation,1.27
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre à rôtir,Beurre,Conventionnel,NA,NA,Beurre à rôtir,NA,kg,NA,À partir du commerce de détail,Consommation,17.622222
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Edamer CH,Fromage,Conventionnel,NA,NA,Edamer CH,NA,kg,NA,À partir du commerce de détail,Consommation,15.16
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt nature,Yogourt,Bio,NA,NA,Yogourt nature,NA,kg,NA,À partir du commerce de détail,Consommation,3.611111
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tilsit doux,Fromage,Conventionnel,NA,NA,Tilsit,NA,kg,NA,À partir du commerce de détail,Consommation,13.32
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre de choix,Beurre,Conventionnel,NA,NA,Beurre de choix,NA,kg,NA,À partir du commerce de détail,Consommation,15.4
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt aux fruits,Yogourt,Conventionnel,NA,NA,"Yogourt, autres fruits",NA,kg,NA,À partir du commerce de détail,Consommation,3.055556
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Appenzell doux,Fromage,Conventionnel,NA,NA,Appenzell,NA,kg,NA,À partir du commerce de détail,Consommation,16.63
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Emmentaler doux,Fromage,Conventionnel,NA,NA,Emmentaler,NA,kg,NA,À partir du commerce de détail,Consommation,15.62
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre de cuisine (Le Beurre),Beurre,Conventionnel,NA,NA,Beurre de cuisine,NA,kg,NA,À partir du commerce de détail,Consommation,12.24
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Emmentaler,Fromage,Bio,NA,NA,Emmentaler,NA,kg,NA,À partir du commerce de détail,Consommation,19.54
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Emmentaler surchoix,Fromage,Conventionnel,NA,NA,Emmentaler,NA,kg,NA,À partir du commerce de détail,Consommation,19.29
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt nature,Yogourt,Conventionnel,NA,NA,Yogourt nature,NA,kg,NA,À partir du commerce de détail,Consommation,2.333333
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tilsit surchoix,Fromage,Conventionnel,NA,NA,Tilsit,NA,kg,NA,À partir du commerce de détail,Consommation,16.94
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Beurre de choix,Beurre,Bio,NA,NA,Beurre de choix,NA,kg,NA,À partir du commerce de détail,Consommation,19.85
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait écrémé UHT,Lait de consommation,Conventionnel,NA,NA,Lait écrémé,NA,Litre,NA,À partir du commerce de détail,Consommation,1.49
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier UHT,Lait de consommation,Bio,NA,NA,Lait entier,NA,Litre,NA,À partir du commerce de détail,Consommation,1.82
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Sbrinz,Fromage,Conventionnel,NA,NA,Sbrinz,NA,kg,NA,À partir du commerce de détail,Consommation,23.13
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait drink UHT,Lait de consommation,Bio,NA,NA,Lait drink,NA,Litre,NA,À partir du commerce de détail,Consommation,1.82
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier UHT,Lait de consommation,Conventionnel,NA,NA,Lait entier,NA,Litre,NA,À partir du commerce de détail,Consommation,1.24
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Crème à café UHT 15%,Crème,Conventionnel,NA,NA,Crème à café,NA,Litre,NA,À partir du commerce de détail,Consommation,3.56
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait drink pasteurisé,Lait de consommation,Bio,NA,NA,Lait drink,NA,Litre,NA,À partir du commerce de détail,Consommation,1.79
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait drink pasteurisé,Lait de consommation,Conventionnel,NA,NA,Lait drink,NA,Litre,NA,À partir du commerce de détail,Consommation,1.51
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Demi-crème UHT 25%,Crème,Conventionnel,NA,NA,Demi-crème,NA,Litre,NA,À partir du commerce de détail,Consommation,4.96
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Gruyère surchoix,Fromage,Conventionnel,NA,NA,Gruyère,NA,kg,NA,À partir du commerce de détail,Consommation,20.52
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tilsit,Fromage,Bio,NA,NA,Tilsit,NA,kg,NA,À partir du commerce de détail,Consommation,20.66
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Appenzell surchoix,Fromage,Conventionnel,NA,NA,Appenzell,NA,kg,NA,À partir du commerce de détail,Consommation,18.47
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Cottage cheese nature 15%,Fromage,Conventionnel,NA,NA,Cottage cheese,NA,kg,NA,À partir du commerce de détail,Consommation,7.6
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier pasteurisé,Lait de consommation,Bio,NA,NA,Lait entier,NA,Litre,NA,À partir du commerce de détail,Consommation,1.79
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tomme,Fromage,Conventionnel,NA,NA,Tomme,NA,kg,NA,À partir du commerce de détail,Consommation,18.3
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Gruyère,Fromage,Bio,NA,NA,Gruyère,NA,kg,NA,À partir du commerce de détail,Consommation,21.65
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Lait entier pasteurisé,Lait de consommation,Conventionnel,NA,NA,Lait entier,NA,Litre,NA,À partir du commerce de détail,Consommation,1.51
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Mozzarella,Fromage,Conventionnel,NA,NA,Mozzarella,NA,kg,NA,À partir du commerce de détail,Consommation,9.8
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,"Fromage à pâte molle, croûte mixte",Fromage,Conventionnel,NA,NA,"Fromage à pâte molle, croûte mixte",NA,kg,NA,À partir du commerce de détail,Consommation,22.466667
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Brie CH 45%,Fromage,Bio,NA,NA,Brie CH 45%,NA,kg,NA,À partir du commerce de détail,Consommation,21.944444
10-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Mozzarella,Fromage,Bio,NA,NA,Mozzarella,NA,kg,NA,À partir du commerce de détail,Consommation,14.333333
09-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tête de Moine,Fromage,Conventionnel,NA,NA,Tête de Moine,NA,kg,NA,À partir du commerce de détail,Consommation,20.62
09-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Tilsit,Fromage,Bio,NA,NA,Tilsit,NA,kg,NA,À partir du commerce de détail,Consommation,21.51
09-2018,TVA incluse,Francs,NA,"OFAG, secteur Analyses du marché",NA,Prix,Lait et produits laitiers,Yogourt aux fruits,Yogourt,Conventionnel,NA,NA,"Yogourt, autres fruits",NA,kg,NA,À partir du commerce de détail,Consommation,3.055556
